seed,dataset,epsilon,acc,disparity,time
20,COMPAS,0.046,0.6638257575757576,0.0536724128121977,143.3359580039978
20,COMPAS,0.061,0.6704545454545454,0.0070091596973317,110.86864447593688
20,COMPAS,0.076,0.6922348484848485,0.1966774762473687,96.89010572433472
20,COMPAS,0.091,0.6903409090909091,0.17357910906298,144.90051078796387
20,COMPAS,0.106,0.6818181818181818,0.0959435626102292,93.62623167037964
20,COMPAS,0.121,0.6922348484848485,0.2074870569494225,81.73601412773132
20,COMPAS,0.1359999999999999,0.6941287878787878,0.1994765887239005,100.2488932609558
21,COMPAS,0.001,0.6723484848484849,0.0300609057468491,89.63596105575562
21,COMPAS,0.016,0.6770833333333334,0.0284779593559669,97.61210036277772
21,COMPAS,0.031,0.6789772727272727,0.0236235904239281,109.16021633148192
21,COMPAS,0.046,0.6922348484848485,0.1278869927033709,121.63616251945496
21,COMPAS,0.061,0.6922348484848485,0.1327413616354097,80.76762676239014
21,COMPAS,0.076,0.6865530303030303,0.1102182958451425,110.71483612060548
21,COMPAS,0.091,0.6941287878787878,0.1287613821383345,97.40871214866638
