Unnamed: 0,seed,dataset,lambda,acc,disparity,time
0,34,AdultCensus,0.25,0.8448099365317683,0.1561615443646948,464.4918080000002
0,34,AdultCensus,0.35,0.8472667713096295,0.1415709910959091,466.743641
0,34,AdultCensus,0.45,0.8480857162355832,0.1353280151568239,467.923941
0,34,AdultCensus,0.55,0.8454923906367297,0.1207374618880383,466.9655659999999
0,34,AdultCensus,0.65,0.8420118747014264,0.065610260441053,464.525474
0,34,AdultCensus,0.75,0.8388725858186037,0.0365738398951825,491.59122900000057
0,34,AdultCensus,0.8500000000000001,0.830956118201051,0.0008301946397444,468.1564710000002
0,34,AdultCensus,0.95,0.8277485839077322,0.0133326313189909,461.8076000000001
0,35,AdultCensus,0.05,0.8467208080256603,0.1831183565997785,468.163951
0,35,AdultCensus,0.15,0.8510885142974135,0.1657121718279919,464.509491
0,35,AdultCensus,0.25,0.8493141336245138,0.1668431215089668,464.6030370000003
0,35,AdultCensus,0.35,0.8512932505289019,0.1260478009325837,464.94179799999984
0,35,AdultCensus,0.45,0.8467208080256603,0.1086262639982369,465.5814570000002
0,35,AdultCensus,0.55,0.850406060192452,0.1195780786491921,461.4978579999997
0,35,AdultCensus,0.65,0.8468572988466526,0.0851403272126563,456.24710499999946
0,35,AdultCensus,0.75,0.8426943288063877,0.0427972890319335,490.516232
0,35,AdultCensus,0.8500000000000001,0.8378489046611616,0.0206291464037126,464.6224130000001
0,35,AdultCensus,0.95,0.8261106940558247,0.0151784107120337,459.8827099999999
0,36,AdultCensus,0.05,0.84849518869856,0.1826544759887488,468.29061300000006
0,36,AdultCensus,0.15,0.8495188698560022,0.1328374893908914,463.7936060000002
0,36,AdultCensus,0.25,0.8469937896676448,0.1555450427412261,461.65182899999945
0,36,AdultCensus,0.35,0.8446052003002799,0.0913119774574446,464.79421099999945
0,36,AdultCensus,0.45,0.8455606360472259,0.0883653959516914,470.3419910000002
0,36,AdultCensus,0.55,0.8472667713096295,0.084499330462259,466.1573580000004
0,36,AdultCensus,0.65,0.8414659114174572,0.0633101691361523,463.6257029999997
0,36,AdultCensus,0.75,0.8366204872722309,0.039858889645845,488.60445400000026
0,36,AdultCensus,0.8500000000000001,0.8312973452535317,0.0053211336121343,463.3857080000007
0,36,AdultCensus,0.95,0.8231761414044906,0.0089865931682365,457.489289000001
0,37,AdultCensus,0.05,0.851770968402375,0.1595387395383556,467.135813
0,37,AdultCensus,0.15,0.8532723674332902,0.1372857549943482,461.9089350000004
0,37,AdultCensus,0.25,0.8531358766122978,0.1224690145072494,465.7715659999999
0,37,AdultCensus,0.35,0.8467890534361564,0.0786020022320143,467.4144989999995
0,37,AdultCensus,0.45,0.8476079983621101,0.0825328743311814,467.0892960000001
0,37,AdultCensus,0.55,0.8496553606769944,0.0828217157993161,462.42408500000056
0,37,AdultCensus,0.65,0.8440592370163107,0.0531602450026988,464.90971900000113
0,37,AdultCensus,0.75,0.8396915307445574,0.0385439048945066,493.0885340000005
0,37,AdultCensus,0.8500000000000001,0.8359380331672696,0.0033426217921121,470.3421669999998
0,37,AdultCensus,0.95,0.8145089742714803,0.0556922165724638,465.7232980000008
0,38,AdultCensus,0.05,0.8500648331399714,0.1982443716416341,469.440056
0,38,AdultCensus,0.15,0.8488364157510407,0.1743389405179189,463.116669
0,38,AdultCensus,0.25,0.8486316795195523,0.1366907618229369,462.2144219999996
0,38,AdultCensus,0.35,0.849450624445506,0.1276800460870666,467.2747839999997
0,38,AdultCensus,0.45,0.8480857162355832,0.1086021742071569,465.84573399999954
0,38,AdultCensus,0.55,0.8401692486180304,0.0763434622599696,458.076145
0,38,AdultCensus,0.65,0.8422848563434109,0.0680959633174751,459.5840250000001
0,38,AdultCensus,0.75,0.8393503036920767,0.0427501025133983,484.3788380000005
0,38,AdultCensus,0.8500000000000001,0.8330034805159353,0.0098467580808689,461.00660699999935
0,38,AdultCensus,0.95,0.8325257626424623,0.0042429498830301,459.0452229999992
0,39,AdultCensus,0.05,0.8420801201119225,0.1504314066084846,464.418717
0,39,AdultCensus,0.15,0.8427625742168839,0.1383554250578927,465.007404
0,39,AdultCensus,0.25,0.8422848563434109,0.1632432981411107,457.2793669999997
0,39,AdultCensus,0.35,0.8424895925748993,0.1292571810230263,465.89706499999966
0,39,AdultCensus,0.45,0.8429673104483724,0.1126155722156382,465.741868000001
0,39,AdultCensus,0.55,0.8381218863031461,0.0726780985362162,457.0787080000009
0,39,AdultCensus,0.65,0.8383948679451307,0.0711319788625897,461.4981749999997
0,39,AdultCensus,0.75,0.8362792602197502,0.0515837963580849,493.7253209999999
0,39,AdultCensus,0.8500000000000001,0.8276120930867399,0.0102250114648173,463.2367659999991
0,39,AdultCensus,0.95,0.8229031597625059,0.0175281878965647,458.3378460000004
0,40,AdultCensus,0.05,0.8452194089947451,0.1544586304625091,467.41302700000006
0,40,AdultCensus,0.15,0.8454923906367297,0.1350989736742275,459.0235479999999
0,40,AdultCensus,0.25,0.8453558998157374,0.1042023007836124,466.2411549999997
0,40,AdultCensus,0.35,0.8403057394390228,0.0984386700057132,464.8300399999998
0,40,AdultCensus,0.45,0.8405104756705112,0.0989319382519928,467.7556569999997
0,40,AdultCensus,0.55,0.8349825974203234,0.0464985539042772,466.36769099999947
0,40,AdultCensus,0.65,0.828089810960213,0.0301400318878864,462.3485440000004
0,40,AdultCensus,0.75,0.8264519211083055,0.0054303118130339,486.4265459999997
0,40,AdultCensus,0.8500000000000001,0.8250870128983826,0.0118766133714481,463.959116
0,40,AdultCensus,0.95,0.8113014399781615,0.054399378439452,455.057202
0,41,AdultCensus,0.05,0.8550467481061899,0.1861662644335471,473.8039040000001
0,41,AdultCensus,0.15,0.8552514843376783,0.1960975225788624,461.2368299999998
0,41,AdultCensus,0.25,0.8577083191155395,0.1678103028052657,464.6726279999998
0,41,AdultCensus,0.35,0.8557974476216474,0.1363321219641833,466.27260599999954
0,41,AdultCensus,0.45,0.8535453490752747,0.1085415197891038,468.46396300000015
0,41,AdultCensus,0.55,0.8480857162355832,0.0743115907000976,463.0951850000001
0,41,AdultCensus,0.65,0.8479492254145908,0.0718441107492794,462.5917669999999
0,41,AdultCensus,0.75,0.847062035078141,0.0488825777989362,490.6345950000005
0,41,AdultCensus,0.8500000000000001,0.8424895925748993,0.0225517061609021,461.1948479999992
0,41,AdultCensus,0.95,0.8332764621579198,0.0145643223387931,454.7294320000019
0,42,AdultCensus,0.05,0.8500648331399714,0.1701743317272585,464.59053
0,42,AdultCensus,0.15,0.8503378147819559,0.1585557106924268,464.3499390000002
0,42,AdultCensus,0.25,0.8457653722787143,0.1368145033335754,460.27447500000017
0,42,AdultCensus,0.35,0.846584317204668,0.0986414920039437,463.68520199999966
0,42,AdultCensus,0.45,0.8426943288063877,0.0755492172249458,463.709879
0,42,AdultCensus,0.55,0.8427625742168839,0.0890042446573955,459.8326949999992
0,42,AdultCensus,0.65,0.838531358766123,0.0605883029357168,463.2858839999999
0,42,AdultCensus,0.75,0.8345048795468505,0.0264648807127794,489.2677890000005
0,42,AdultCensus,0.8500000000000001,0.8283627926021975,0.0028810279640874,461.38735499999984
0,42,AdultCensus,0.95,0.8230396505834983,0.0157215461726807,460.0387989999999
0,43,AdultCensus,0.05,0.8547737664642053,0.1465379971796521,464.136875
0,43,AdultCensus,0.15,0.8492458882140176,0.1588096680652352,460.0399540000001
0,43,AdultCensus,0.25,0.8468572988466526,0.1469736386157816,456.005584
0,43,AdultCensus,0.35,0.8504743056029482,0.1084231453534544,461.4153210000004
0,43,AdultCensus,0.45,0.8499965877294752,0.1115535994124674,466.24206499999946
0,43,AdultCensus,0.55,0.8499965877294752,0.1126130274134327,466.26855500000056
0,43,AdultCensus,0.65,0.8454923906367297,0.0701941534106239,468.2757710000005
0,43,AdultCensus,0.75,0.8398280215655497,0.0333243518159589,493.5502880000004
0,43,AdultCensus,0.8500000000000001,0.8353238244728042,0.0063758261282516,464.0658550000008
0,43,AdultCensus,0.95,0.8317750631270047,0.0167266674916543,459.11577599999873
0,44,AdultCensus,0.05,0.8482222070565755,0.1488678689623345,467.108203
0,44,AdultCensus,0.15,0.8502695693714598,0.1706698890701354,464.9500210000001
0,44,AdultCensus,0.25,0.8484269432880639,0.126418948474601,459.11738900000046
0,44,AdultCensus,0.35,0.8502013239609636,0.1120731139726929,465.289061
0,44,AdultCensus,0.45,0.8474032621306217,0.1078293647345911,466.1344079999999
0,44,AdultCensus,0.55,0.8436497645533337,0.0796440537173672,464.07709500000055
0,44,AdultCensus,0.65,0.839964512386542,0.0518903160858187,463.873928
0,44,AdultCensus,0.75,0.8388043404081076,0.0333532006701736,487.8301250000004
0,44,AdultCensus,0.8500000000000001,0.829045246707159,0.0007008104862093,461.8913719999992
0,44,AdultCensus,0.95,0.8304101549170818,0.0124856224045052,461.5875250000008
0,45,AdultCensus,0.05,0.8489729065720331,0.1755818974612495,466.3804789999999
0,45,AdultCensus,0.15,0.8474715075411179,0.1530266564109159,460.39147
0,45,AdultCensus,0.25,0.8495871152664983,0.1363075135933913,460.6703159999997
0,45,AdultCensus,0.35,0.8482222070565755,0.1218175186442312,464.490804
0,45,AdultCensus,0.45,0.8446052003002799,0.0911428974069898,467.730654
0,45,AdultCensus,0.55,0.847062035078141,0.0939152701496026,465.20201800000086
0,45,AdultCensus,0.65,0.8439227461953184,0.0742129958983696,462.71606900000006
0,45,AdultCensus,0.75,0.8401010032075343,0.043784301667782,491.2239
0,45,AdultCensus,0.8500000000000001,0.8358015423462772,0.0213118526936585,463.1307210000005
0,45,AdultCensus,0.95,0.8311608544325394,0.0148240730134423,456.0537000000004
0,46,AdultCensus,0.05,0.8486999249300484,0.181344429142348,468.494784
0,46,AdultCensus,0.15,0.8493823790350099,0.1751654341848834,461.17544
0,46,AdultCensus,0.25,0.8514979867603903,0.1484711900674029,462.73849999999993
0,46,AdultCensus,0.35,0.8511567597079096,0.1338523206671125,464.7546209999996
0,46,AdultCensus,0.45,0.8512932505289019,0.1199944306262514,465.8977250000007
0,46,AdultCensus,0.55,0.8443322186582952,0.0897898182334056,462.2831820000001
0,46,AdultCensus,0.65,0.84283081962738,0.0736577041003935,462.71858900000007
0,46,AdultCensus,0.75,0.8392820582815805,0.0513780621820789,489.0826100000004
0,46,AdultCensus,0.8500000000000001,0.8375759230191769,0.0346584064813534,460.1765510000005
0,46,AdultCensus,0.95,0.8326622534634546,0.0162472902976078,456.2208210000008
0,47,AdultCensus,0.05,0.8510202688869174,0.163233618697308,467.596442
0,47,AdultCensus,0.15,0.8504743056029482,0.1597142147767606,464.8226789999999
0,47,AdultCensus,0.25,0.8549785026956938,0.1450965925035205,462.1617399999996
0,47,AdultCensus,0.35,0.8493823790350099,0.124606574072833,464.3853509999999
0,47,AdultCensus,0.45,0.8462430901521872,0.1229198778889831,465.9565150000008
0,47,AdultCensus,0.55,0.8455606360472259,0.0950725834641225,463.99401899999975
0,47,AdultCensus,0.65,0.8431038012693647,0.079091775377512,460.331467
0,47,AdultCensus,0.75,0.840919948133488,0.0634042243569736,492.60806800000046
0,47,AdultCensus,0.8500000000000001,0.8340954070838736,0.0127273651775955,460.2997289999985
0,47,AdultCensus,0.95,0.8288405104756705,0.0029230393805688,454.14103500000056
0,48,AdultCensus,0.05,0.847539752951614,0.1464114440669218,467.48428400000006
0,48,AdultCensus,0.15,0.8478127345935986,0.1453900174420054,461.98151400000006
0,48,AdultCensus,0.25,0.8474032621306217,0.1231664476728317,464.104672
0,48,AdultCensus,0.35,0.8474032621306217,0.1049129816319575,464.0630670000001
0,48,AdultCensus,0.45,0.8433767829113492,0.0804783805641557,465.4747819999993
0,48,AdultCensus,0.55,0.8378489046611616,0.0724559168866554,458.0270760000003
0,48,AdultCensus,0.65,0.8445369548897836,0.0766042947927224,464.42021099999874
0,48,AdultCensus,0.75,0.8368934689142156,0.045190021924519,487.3635489999997
0,48,AdultCensus,0.8500000000000001,0.8302054186855934,0.0058507276858268,461.4807699999983
0,48,AdultCensus,0.95,0.8209922882686139,0.0326168014248528,452.93293399999857
0,49,AdultCensus,0.05,0.8525899133283287,0.1618876232930616,462.481771
0,49,AdultCensus,0.15,0.8520439500443595,0.1385457178208505,463.0366520000002
0,49,AdultCensus,0.25,0.8493141336245138,0.1482376018331786,461.8985289999996
0,49,AdultCensus,0.35,0.8485634341090562,0.1218549625831792,464.2334170000004
0,49,AdultCensus,0.45,0.8467890534361564,0.0986778880842206,464.44050100000095
0,49,AdultCensus,0.55,0.84371800996383,0.0668160166507763,459.937027
0,49,AdultCensus,0.65,0.8403057394390228,0.0533293282761258,465.2892850000008
0,49,AdultCensus,0.75,0.8394185491025729,0.0319709851917524,489.5094230000013
0,49,AdultCensus,0.8500000000000001,0.8353238244728042,0.0116963746384182,463.2872029999999
0,49,AdultCensus,0.95,0.8275438476762438,0.01878117400328,444.2336249999989
