seed,dataset,level,acc,disparity,time
14,Lawschool,0,0.7902056874654887,0.0668710668887341,132.8942339999994
14,Lawschool,1,0.7902056874654887,0.0417489289871178,131.04707700000017
14,Lawschool,2,0.7892393705135284,0.0287097631959084,132.31293499999992
14,Lawschool,4,0.7895844837106571,0.0242119083037416,132.8266010000002
14,Lawschool,6,0.7893429044726671,0.0172313740928615,134.11005000000023
14,Lawschool,10,0.7891358365543898,0.0120603419587013,133.1044909999996
14,Lawschool,15,0.7900331308669244,0.0217421639671828,132.81607600000007
14,Lawschool,25,0.7888252346769741,0.010285203737011,132.91174200000023
14,Lawschool,35,0.7888252346769741,0.0072751872799763,135.59899399999995
14,Lawschool,50,0.7884801214798454,0.0048954903191851,134.0562070000001
15,Lawschool,0,0.7909304251794589,0.0708345265714317,133.13638200000014
15,Lawschool,1,0.7908614025400331,0.0545518023789013,132.66718599999967
15,Lawschool,2,0.7895499723909443,0.0315915825216415,133.1111610000003
15,Lawschool,4,0.788583655438984,0.0215003630922084,133.44590299999982
15,Lawschool,6,0.7893083931529542,0.0252019615868153,131.3577360000004
15,Lawschool,10,0.7882040309221424,0.0097520886014553,133.16715399999975
15,Lawschool,15,0.7888942573163997,0.0240867912117385,132.33750199999986
15,Lawschool,25,0.7874792932081722,0.0017305817166164,132.7768460000002
15,Lawschool,35,0.7880314743235781,0.0028480709349614,133.6602409999996
15,Lawschool,50,0.7868926007730536,0.0155433030453755,134.53101900000047
16,Lawschool,0,0.788583655438984,0.0697834895102846,132.29183799999964
16,Lawschool,1,0.7873757592490337,0.0427536359913839,131.9819980000002
16,Lawschool,2,0.7878589177250138,0.0385302858791569,133.3852109999998
16,Lawschool,4,0.7875138045278851,0.0222464745629244,132.1692890000004
16,Lawschool,6,0.7878589177250138,0.0233788799530864,135.04149299999972
16,Lawschool,10,0.7885491441192711,0.0253039473262983,133.28875499999958
16,Lawschool,15,0.7873412479293208,0.0120268681894059,133.0982410000006
16,Lawschool,25,0.787789895085588,0.0248195057917958,133.3351779999998
16,Lawschool,35,0.7874102705687466,0.0143469288863542,135.0132410000001
16,Lawschool,50,0.7874447818884595,0.0025215037814325,134.7281250000001
17,Lawschool,0,0.7910684704583103,0.0747434348354142,133.2970519999999
17,Lawschool,1,0.7911374930977361,0.0476317872296582,134.35896200000025
17,Lawschool,2,0.7907233572611817,0.0397174504900262,133.22558100000015
17,Lawschool,4,0.7900676421866372,0.0174660619003462,133.02493399999958
17,Lawschool,6,0.7899986195472115,0.0171997984632628,135.07451500000025
17,Lawschool,10,0.7894119271120927,0.0093992261676173,133.45214099999976
17,Lawschool,15,0.7894464384318056,0.0163520289488555,134.62465500000053
17,Lawschool,25,0.7893429044726671,0.0153982028730302,132.7953419999999
17,Lawschool,35,0.7892393705135284,0.0098105734196304,134.12055699999974
17,Lawschool,50,0.7886871893981225,0.0009926581930693,135.20044700000017
18,Lawschool,0,0.7881004969630039,0.080195351030106,132.26096099999995
18,Lawschool,1,0.7881350082827168,0.0536057975644708,134.3481859999997
18,Lawschool,2,0.7885146327995582,0.0378583736049678,131.37366199999997
18,Lawschool,4,0.7878934290447267,0.0278925011011371,132.61534500000016
18,Lawschool,6,0.7873757592490337,0.0190652780448767,133.863335
18,Lawschool,10,0.7874447818884595,0.0184855332295265,133.65020100000038
18,Lawschool,15,0.787030646051905,0.0163230007382271,134.39221599999928
18,Lawschool,25,0.787789895085588,0.0225169939577039,134.16704400000071
18,Lawschool,35,0.7874102705687466,0.0141883843992133,135.0286269999997
18,Lawschool,50,0.7879624516841524,0.0122734138972809,135.35995200000025
19,Lawschool,0,0.7910339591385974,0.0715730973819821,132.652877
19,Lawschool,1,0.7905162893429045,0.0431657183171379,132.75005299999975
19,Lawschool,2,0.7901366648260629,0.0380942000231397,134.86533000000054
19,Lawschool,4,0.7894464384318056,0.0281377727339495,135.01628299999993
19,Lawschool,6,0.7897915516289343,0.0193824387247484,133.343656
19,Lawschool,10,0.7892393705135284,0.0077448219940283,133.84035799999992
19,Lawschool,15,0.78986057426836,0.0159705930257345,133.2572269999996
19,Lawschool,25,0.788859745996687,0.0095219965528208,134.96344500000032
19,Lawschool,35,0.7883765875207068,0.0108565771322171,133.70282499999985
19,Lawschool,50,0.7882730535615682,0.0032892995820516,134.91204400000015
20,Lawschool,0,0.788859745996687,0.0680620635800604,135.1039409999994
20,Lawschool,1,0.7887907233572612,0.0332684559020054,134.40815199999997
20,Lawschool,2,0.7881695196024296,0.0411862847195721,135.092576
20,Lawschool,4,0.7871341800110436,0.0184301469015617,133.5113879999999
20,Lawschool,6,0.7870996686913307,0.0086597260885849,136.12369500000025
20,Lawschool,10,0.7874792932081722,0.0260273586859217,135.970507
20,Lawschool,15,0.7874447818884595,0.0063961128732659,135.2868500000004
20,Lawschool,25,0.7873757592490337,0.0115899027825043,137.656019
20,Lawschool,35,0.7866855328547764,0.000405731129756,135.21734399999968
20,Lawschool,50,0.7879279403644396,0.0016327533004996,136.92227000000003
21,Lawschool,0,0.7909994478188846,0.0804081723534935,134.77137399999992
21,Lawschool,1,0.791931253451132,0.0667381125192935,135.36902199999986
21,Lawschool,2,0.7899295969077857,0.0403697750692915,135.7387090000002
21,Lawschool,4,0.7901711761457758,0.0307444080773581,134.41327600000022
21,Lawschool,6,0.7889287686361126,0.018215058385083,136.03893599999992
21,Lawschool,10,0.7894809497515185,0.0175304499904919,135.77027199999975
21,Lawschool,15,0.7888942573163997,0.0082401677421829,135.15364299999965
21,Lawschool,25,0.7884801214798454,0.0074862331460091,134.2870950000006
21,Lawschool,35,0.7881695196024296,0.0231652214268426,136.0281270000005
21,Lawschool,50,0.7893429044726671,0.0098871147263801,135.49960699999974
22,Lawschool,0,0.7909994478188846,0.0771199410272847,136.5933759999998
22,Lawschool,1,0.7912065157371618,0.0420275507816291,133.8391389999997
22,Lawschool,2,0.7905853119823302,0.0291307909427932,134.3333419999999
22,Lawschool,4,0.7911029817780232,0.0339937441494159,135.62209299999995
22,Lawschool,6,0.7899295969077857,0.0165104288952463,136.22031900000002
22,Lawschool,10,0.7889287686361126,0.0009422532060097,135.6335650000001
22,Lawschool,15,0.7886181667586969,0.0056079100113922,137.1799460000002
22,Lawschool,25,0.7888252346769741,0.0012865065292881,136.65575499999977
22,Lawschool,35,0.7894464384318056,0.0122925756544548,136.39272400000027
22,Lawschool,50,0.7877208724461623,0.0148521648519105,134.89373400000022
23,Lawschool,0,0.78986057426836,0.0800315790636733,132.43698200000017
23,Lawschool,1,0.78986057426836,0.0542377978409358,133.6289029999998
23,Lawschool,2,0.7897570403092214,0.0408957351639631,134.03280599999923
23,Lawschool,4,0.7892048591938156,0.0292026544211735,135.19752700000026
23,Lawschool,6,0.7885146327995582,0.0326417668985756,136.23275700000067
23,Lawschool,10,0.7886181667586969,0.0190798399637119,135.61950799999977
23,Lawschool,15,0.788342076200994,0.0137951003123632,135.4508390000001
23,Lawschool,25,0.7883075648812811,0.0054283102803494,135.943851
23,Lawschool,35,0.7891358365543898,0.0114894152421876,136.21821900000032
23,Lawschool,50,0.7888252346769741,0.000794008886619,135.18468999999914
24,Lawschool,0,0.7880314743235781,0.0721742585243581,132.12066799999957
24,Lawschool,1,0.787789895085588,0.0533166991932311,134.99293800000032
24,Lawschool,2,0.787272225289895,0.0359145744495662,137.85321600000043
24,Lawschool,4,0.7868580894533407,0.0275521947692855,134.5925019999995
24,Lawschool,6,0.7868926007730536,0.022178202504129,135.4470940000001
24,Lawschool,10,0.7867545554942021,0.0288215308829599,136.06473000000005
24,Lawschool,15,0.7859607951408062,0.012627365796068,137.92678799999976
24,Lawschool,25,0.7850289895085588,0.0138330342433893,135.08413699999983
24,Lawschool,35,0.7859607951408062,0.0146749412835035,136.35934300000008
24,Lawschool,50,0.7858917725013804,0.0067798954016088,136.9091500000004
25,Lawschool,0,0.7865474875759249,0.083525362877461,136.27177800000027
25,Lawschool,1,0.7864094422970734,0.0547816310544765,135.1241119999995
25,Lawschool,2,0.7856501932633904,0.0466552791474249,134.09097500000007
25,Lawschool,4,0.7856156819436775,0.0285009749736551,134.02953499999967
25,Lawschool,6,0.7846493649917173,0.028212949557166,136.9358940000002
25,Lawschool,10,0.7850289895085588,0.0197023924041606,134.77597100000003
25,Lawschool,15,0.7843387631143015,0.0149085690760747,135.1102920000003
25,Lawschool,25,0.7846493649917173,0.0176165244821392,135.6191319999998
25,Lawschool,35,0.7849944781888459,0.016115325657385,134.85443399999986
25,Lawschool,50,0.7852705687465489,0.0165648301310776,135.51701500000036
26,Lawschool,0,0.7856156819436775,0.0975314822327401,132.76926900000035
26,Lawschool,1,0.7859262838210933,0.0707662632554591,133.18754199999967
26,Lawschool,2,0.7856847045831032,0.0510589532808807,134.7705189999997
26,Lawschool,4,0.7853050800662618,0.0366447987139235,134.80027800000062
26,Lawschool,6,0.7861678630590834,0.0373633852712015,135.87609499999962
26,Lawschool,10,0.7856156819436775,0.0314114855355112,136.4374170000001
26,Lawschool,15,0.7855121479845389,0.0227410431539727,138.9002329999994
26,Lawschool,25,0.785236057426836,0.0148345321062548,135.74363600000106
26,Lawschool,35,0.7852015461071231,0.0086218300601553,135.91986499999985
26,Lawschool,50,0.7854086140254003,0.0206702882360216,135.3270419999999
27,Lawschool,0,0.7891358365543898,0.0723189852794466,133.8924820000002
27,Lawschool,1,0.7886871893981225,0.0544257455007098,137.5914590000002
27,Lawschool,2,0.7871341800110436,0.0360902600443423,134.28082900000027
27,Lawschool,4,0.7871341800110436,0.0148611933173095,136.10456499999964
27,Lawschool,6,0.7868926007730536,0.0192418158774639,136.96424799999932
27,Lawschool,10,0.7863749309773606,0.0151215835928715,135.48823800000082
27,Lawschool,15,0.7862023743787963,0.0098588955596633,136.82611799999995
27,Lawschool,25,0.7854431253451132,0.0010494758492491,135.05829599999925
27,Lawschool,35,0.7872032026504694,0.0234550525652837,137.06089800000063
27,Lawschool,50,0.7875138045278851,0.0347195447074867,135.7537029999994
28,Lawschool,0,0.7902056874654887,0.070838303614097,133.9973769999997
28,Lawschool,1,0.7897225289895086,0.0456201550408856,133.39124100000026
28,Lawschool,2,0.7897915516289343,0.0352011216192011,132.72691399999985
28,Lawschool,4,0.7896535063500828,0.0261919375172957,134.81910499999958
28,Lawschool,6,0.7901366648260629,0.0417958903098322,136.3913160000011
28,Lawschool,10,0.7893083931529542,0.0162447878519954,134.98278599999958
28,Lawschool,15,0.7893083931529542,0.0134902148752559,134.61706400000003
28,Lawschool,25,0.7897225289895086,0.0149811452186302,138.40263499999946
28,Lawschool,35,0.7894464384318056,0.0122265722418908,134.81923900000038
28,Lawschool,50,0.7894809497515185,0.0152076833070292,138.6918910000004
29,Lawschool,0,0.7903437327443401,0.0779168683464162,135.32860100000016
29,Lawschool,1,0.7887907233572612,0.0488141230723675,134.14733699999942
29,Lawschool,2,0.7880314743235781,0.0453106002266738,133.37590199999977
29,Lawschool,4,0.7878244064053009,0.0337729669911557,134.65115800000058
29,Lawschool,6,0.7876863611264495,0.0285466837600256,135.217893
29,Lawschool,10,0.7875138045278851,0.0181269103564643,137.61226599999918
29,Lawschool,15,0.7875828271673109,0.0208986706374372,137.44452300000012
29,Lawschool,25,0.7858917725013804,0.0011360883587293,136.09881900000073
29,Lawschool,35,0.7867890668139149,0.0260631049039827,136.08070000000043
29,Lawschool,50,0.7877553837658752,0.0148617788426732,139.30763799999932
30,Lawschool,0,0.789101325234677,0.0803613874373367,140.39168100000006
30,Lawschool,1,0.7892048591938156,0.0622881651790057,139.44199500000013
30,Lawschool,2,0.7884456101601325,0.0420896784071166,140.93202999999994
30,Lawschool,4,0.7884801214798454,0.0323304033673159,140.45804399999997
30,Lawschool,6,0.7883075648812811,0.030142137959891,140.12502699999914
30,Lawschool,10,0.7874102705687466,0.0278670841218677,138.36258799999996
30,Lawschool,15,0.7878589177250138,0.0184270459502385,142.98601700000108
30,Lawschool,25,0.7870651573716179,0.0076622184336795,138.81760699999995
30,Lawschool,35,0.7859953064605191,0.0008116079541084,140.95546099999956
30,Lawschool,50,0.7874792932081722,0.0069849376019804,140.4934029999995
31,Lawschool,0,0.7895844837106571,0.0726871476833008,139.15297700000065
31,Lawschool,1,0.7890323025952513,0.041311429869499,140.42546800000036
31,Lawschool,2,0.7893774157923799,0.0417206693507962,141.66872599999988
31,Lawschool,4,0.7877208724461623,0.012987832277001,138.3642319999999
31,Lawschool,6,0.787789895085588,0.0040486126612491,140.65359999999964
31,Lawschool,10,0.7868235781336278,0.0001680497650821,139.72393300000022
31,Lawschool,15,0.7874792932081722,0.0002715111593304,139.59108199999991
31,Lawschool,25,0.787789895085588,0.0042794265408434,140.39120000000003
31,Lawschool,35,0.7884456101601325,0.0025225949751629,140.25964300000032
31,Lawschool,50,0.7882385422418553,0.0023203631314936,143.61220799999955
32,Lawschool,0,0.7885491441192711,0.0736298984651948,140.3093829999998
32,Lawschool,1,0.7863059083379348,0.0381389480763307,139.1706720000002
32,Lawschool,2,0.7875138045278851,0.0475512978341154,138.58471200000076
32,Lawschool,4,0.7869616234124793,0.0267616251999658,139.7077819999995
32,Lawschool,6,0.7866165102153506,0.0205933169118852,140.68320099999983
32,Lawschool,10,0.7868235781336278,0.0212837295531541,138.71903100000054
32,Lawschool,15,0.7860643290999448,0.0144304543774035,141.17231999999967
32,Lawschool,25,0.7862368856985091,0.0112672641961311,141.24833900000067
32,Lawschool,35,0.7857882385422419,0.0124046340386114,140.15802099999928
32,Lawschool,50,0.784959966869133,0.0042768225888988,141.7447320000001
33,Lawschool,0,0.796038100496963,0.0747181145063574,137.81313299999965
33,Lawschool,1,0.7943470458310325,0.0428509790869697,139.76406300000053
33,Lawschool,2,0.7939674213141911,0.0378981557627345,141.76593899999898
33,Lawschool,4,0.7933462175593595,0.0205456587581998,140.17564500000117
33,Lawschool,6,0.7940364439536168,0.0218162061157787,141.50565499999902
33,Lawschool,10,0.7932771949199338,0.0171860612922313,140.0925360000001
33,Lawschool,15,0.7932771949199338,0.017042897596187,138.75903900000048
33,Lawschool,25,0.7927940364439536,0.0167486545523096,141.3034719999996
33,Lawschool,35,0.7930701270016566,0.0127013939706358,139.90734800000064
33,Lawschool,50,0.7930356156819437,0.0084283911778721,141.11201900000017
34,Lawschool,0,0.7892048591938156,0.0780131978106642,141.68847300000016
34,Lawschool,1,0.7884801214798454,0.0412738058440978,138.15186900000026
34,Lawschool,2,0.7883075648812811,0.0462247996899905,141.10894300000018
34,Lawschool,4,0.7880314743235781,0.0337459680357131,140.60453899999993
34,Lawschool,6,0.7881004969630039,0.0290884136675046,140.92205699999977
34,Lawschool,10,0.7877208724461623,0.0147126680399078,140.12954100000024
34,Lawschool,15,0.7875828271673109,0.0185649013347444,140.50960600000053
34,Lawschool,25,0.7885491441192711,0.0169551276235445,139.6948110000003
34,Lawschool,35,0.7878244064053009,0.0046417696348368,139.65400099999988
34,Lawschool,50,0.7879624516841524,0.0135263055822981,142.1328339999991
35,Lawschool,0,0.7954514080618443,0.0782546499362756,137.7300490000007
35,Lawschool,1,0.7942780231916069,0.0494984218275912,140.80349099999967
35,Lawschool,2,0.7939329099944782,0.0465353455515185,137.00115300000016
35,Lawschool,4,0.793725842076201,0.0420757026694591,138.01399300000048
35,Lawschool,6,0.7941744892324683,0.0290387022148173,138.14448999999968
35,Lawschool,10,0.7938638873550524,0.0294025499766814,140.13683000000037
35,Lawschool,15,0.792690502484815,0.0108671462662137,142.03908499999943
35,Lawschool,25,0.7934152401987852,0.0188765010598735,139.3596720000005
35,Lawschool,35,0.7938293760353395,0.0329421696000484,140.77405999999974
35,Lawschool,50,0.7930011043622308,0.0158983963158504,140.22766500000034
36,Lawschool,0,0.7887562120375483,0.0709888206336526,139.6617639999995
36,Lawschool,1,0.7877553837658752,0.0336423149673159,140.18705900000077
36,Lawschool,2,0.7878244064053009,0.0327712503644721,141.29640800000016
36,Lawschool,4,0.7872377139701823,0.0167609159484082,139.53961000000072
36,Lawschool,6,0.7883765875207068,0.0347520045938032,140.763125999998
36,Lawschool,10,0.7861333517393705,0.0089382533193725,139.8189000000002
36,Lawschool,15,0.7861333517393705,0.0113009958413308,138.14316800000051
36,Lawschool,25,0.7858572611816675,0.005868300274222,140.06061600000066
36,Lawschool,35,0.785236057426836,0.0065689701499572,141.16267499999958
36,Lawschool,50,0.7852705687465489,0.0033732846216803,140.22713399999975
37,Lawschool,0,0.7908614025400331,0.075676508133486,140.06900300000052
37,Lawschool,1,0.7920002760905577,0.05118181418013,139.3671349999995
37,Lawschool,2,0.7911029817780232,0.0353314387258493,140.43355099999917
37,Lawschool,4,0.7900331308669244,0.0245319710490469,139.10632400000122
37,Lawschool,6,0.7899641082274986,0.020397071619419,140.47020799999973
37,Lawschool,10,0.7881695196024296,0.011614341853037,141.0770169999996
37,Lawschool,15,0.7892738818332413,0.0170690024246392,140.16788300000007
37,Lawschool,25,0.7895499723909443,0.026788977991318,141.08117000000038
37,Lawschool,35,0.7894809497515185,0.0062437868994706,141.44863899999928
37,Lawschool,50,0.7886181667586969,0.004835542402244,142.3934390000004
38,Lawschool,0,0.7881695196024296,0.0775426824914983,141.48693000000094
38,Lawschool,1,0.7882730535615682,0.0518414608915218,141.59645900000032
38,Lawschool,2,0.7881350082827168,0.0381846037266838,137.95515400000022
38,Lawschool,4,0.7878589177250138,0.0329178489495896,138.82482899999923
38,Lawschool,6,0.7875828271673109,0.0269535971478437,140.95979700000044
38,Lawschool,10,0.7878589177250138,0.0275316502665916,141.44288600000073
38,Lawschool,15,0.7873757592490337,0.026814403822477,138.67520999999942
38,Lawschool,25,0.7868580894533407,0.0146130400048175,138.9119409999994
38,Lawschool,35,0.7865474875759249,0.0174832768207622,141.02420699999948
38,Lawschool,50,0.7863404196576477,0.0063393814574133,142.06234100000074
39,Lawschool,0,0.7899986195472115,0.067086723200067,139.95132000000012
