seed,dataset,alpha,acc,disparity,time
32,AdultCensus,0.1111111111111111,0.6245137514502149,0.1347408836734587,1.196257000000001
32,AdultCensus,0.1666666666666666,0.4994881594212789,0.9383618888424572,1.4548250000000031
32,AdultCensus,0.2222222222222222,0.5003071043472327,0.9346009193480986,1.2580449999999992
32,AdultCensus,0.2777777777777778,0.5008530676312019,0.9341830338487256,1.2118800000000007
32,AdultCensus,0.3333333333333333,0.7315908005186651,0.5683406057776959,0.8555509999999984
32,AdultCensus,0.3888888888888888,0.83805364089265,0.2175309595048326,0.7747300000000052
32,AdultCensus,0.4444444444444444,0.8388043404081076,0.2034311038017501,0.7071270000000069
32,AdultCensus,0.5,0.8390773220500921,0.2008786649314275,0.5802900000000051
33,AdultCensus,0.0,0.732955708728588,0.2314622886572664,0.5253750000000004
33,AdultCensus,0.0555555555555555,0.2986419163311267,0.4135416803018391,0.8603469999999991
33,AdultCensus,0.1111111111111111,0.5660956800655156,0.1824409702803355,1.3965759999999996
33,AdultCensus,0.1666666666666666,0.5104756705111582,0.936213572447524,1.6375470000000014
33,AdultCensus,0.2222222222222222,0.5111581246161195,0.9353984104340738,1.394721999999998
33,AdultCensus,0.2777777777777778,0.5110898792056234,0.9360097819441614,1.3299450000000022
33,AdultCensus,0.3333333333333333,0.7446939193339248,0.556322772875714,0.9243689999999988
33,AdultCensus,0.3888888888888888,0.8385996041766192,0.2242009607720636,0.8842179999999971
33,AdultCensus,0.4444444444444444,0.8397597761550536,0.2098432025913888,0.7675489999999954
33,AdultCensus,0.5,0.8394185491025729,0.2067692823433574,0.7993650000000017
34,AdultCensus,0.0,0.254282399508633,0.0108497779148376,0.7653029999999998
34,AdultCensus,0.0555555555555555,0.366955572237767,0.4918401070404726,1.012823
34,AdultCensus,0.1111111111111111,0.5201665188016106,0.1282510837868742,1.4463760000000008
34,AdultCensus,0.1666666666666666,0.5091107623012352,0.9416073245167852,1.5860829999999986
34,AdultCensus,0.2222222222222222,0.5098614618166928,0.94059003051882,1.4263650000000003
34,AdultCensus,0.2777777777777778,0.5102709342796697,0.9422177009155646,1.2569100000000049
34,AdultCensus,0.3333333333333333,0.7515184603835392,0.5499466072127377,0.9036909999999948
34,AdultCensus,0.3888888888888888,0.8334129529789122,0.2299407863438153,0.7930830000000029
34,AdultCensus,0.4444444444444444,0.8338906708523852,0.2131168454818377,0.7917460000000034
34,AdultCensus,0.5,0.8343001433153621,0.2106599624296967,0.8117200000000011
35,AdultCensus,0.0,0.7861188835050843,0.0355342168238922,0.6221009999999998
35,AdultCensus,0.0555555555555555,0.3783525557906231,0.1419168477883974,1.0196179999999997
35,AdultCensus,0.1111111111111111,0.4925271275506722,0.9909562036378416,1.3682929999999995
35,AdultCensus,0.1666666666666666,0.5072681362178394,0.9370324189526184,1.4464359999999985
35,AdultCensus,0.2222222222222222,0.5083600627857776,0.9312136325852036,1.4264229999999962
35,AdultCensus,0.2777777777777778,0.5084965536067699,0.9320448877805486,1.3179999999999978
35,AdultCensus,0.3333333333333333,0.7466730362383129,0.5489375838931276,0.9275439999999976
35,AdultCensus,0.3888888888888888,0.8329352351054392,0.2277516966990443,0.8484570000000033
35,AdultCensus,0.4444444444444444,0.8352555790623081,0.2136042037642066,0.8316439999999972
35,AdultCensus,0.5,0.835187333651812,0.2126804977192218,0.5977559999999968
36,AdultCensus,0.0,0.3823790350098955,0.0874893071573885,0.6344990000000004
36,AdultCensus,0.0555555555555555,0.4290588957892581,0.2102299940850242,1.0643000000000002
36,AdultCensus,0.1111111111111111,0.498600969084829,0.9929281541457416,1.276228999999999
36,AdultCensus,0.1666666666666666,0.5116358424895926,0.9358660130718954,1.599859000000002
36,AdultCensus,0.2222222222222222,0.5122500511840579,0.9336192810457516,1.4390649999999994
36,AdultCensus,0.2777777777777778,0.5125912782365386,0.9338235294117648,1.2581220000000002
36,AdultCensus,0.3333333333333333,0.757592301917696,0.5328454483156386,0.9657470000000004
36,AdultCensus,0.3888888888888888,0.8354603152937965,0.2241937412456014,0.8870170000000073
36,AdultCensus,0.4444444444444444,0.8362110148092541,0.21128213379233,0.8184139999999971
36,AdultCensus,0.5,0.8368252235037194,0.2082096162232444,0.5574439999999967
37,AdultCensus,0.0,0.4029891489797311,0.1838311844588356,0.620034
37,AdultCensus,0.0555555555555555,0.4044223026001501,0.4676282622538789,0.9530920000000008
37,AdultCensus,0.1111111111111111,0.4114515798812529,0.7636326149138295,1.8614249999999988
37,AdultCensus,0.1666666666666666,0.5020132396096363,0.9375907111756168,1.6442729999999983
37,AdultCensus,0.2222222222222222,0.5025592028936055,0.937176031515654,1.4686629999999958
37,AdultCensus,0.2777777777777778,0.5025592028936055,0.937176031515654,1.2634469999999922
37,AdultCensus,0.3333333333333333,0.7135740121476831,0.6036402588562899,0.9617550000000036
37,AdultCensus,0.3888888888888888,0.8401692486180304,0.2201334779157769,0.8482020000000077
37,AdultCensus,0.4444444444444444,0.840442230260015,0.205484444345075,0.793883000000001
37,AdultCensus,0.5,0.8412611751859688,0.2034420942883677,0.5661030000000054
38,AdultCensus,0.0,0.4968265884119293,0.0629941021536773,0.7489830000000004
38,AdultCensus,0.0555555555555555,0.4392957073636798,0.7777101641622014,0.7891239999999993
38,AdultCensus,0.1111111111111111,0.3879751586705794,0.0357229902309336,1.4470460000000005
38,AdultCensus,0.1666666666666666,0.5117723333105849,0.9353527139662532,1.540571
38,AdultCensus,0.2222222222222222,0.5122500511840579,0.9347428339093312,1.4845899999999972
38,AdultCensus,0.2777777777777778,0.512318296594554,0.9333197804431796,1.3081519999999929
38,AdultCensus,0.3333333333333333,0.7472872449327783,0.5497187371518873,0.8955959999999976
38,AdultCensus,0.3888888888888888,0.8421483655224186,0.2172416487972214,0.8581330000000023
38,AdultCensus,0.4444444444444444,0.8433085375008531,0.2047104326998965,0.8035500000000084
38,AdultCensus,0.5,0.8435815191428376,0.2024590016370816,0.622796000000001
39,AdultCensus,0.0,0.490548010646284,0.1954934696534397,0.7672939999999997
39,AdultCensus,0.0555555555555555,0.3165904592916126,0.5320660529017278,1.0502990000000008
39,AdultCensus,0.1111111111111111,0.4663208899201528,0.8727746254408226,1.5286360000000003
39,AdultCensus,0.1666666666666666,0.5143656589094383,0.934202485231208,1.6198820000000005
39,AdultCensus,0.2222222222222222,0.5152528492458882,0.930332043185985,1.4819819999999986
39,AdultCensus,0.2777777777777778,0.5153210946563843,0.930943165614178,1.3249629999999968
39,AdultCensus,0.3333333333333333,0.7655087695352487,0.5147901578850013,0.9552890000000076
39,AdultCensus,0.3888888888888888,0.830956118201051,0.2216934204157706,0.8807550000000006
39,AdultCensus,0.4444444444444444,0.8327304988739507,0.2099021150455531,0.8187250000000006
39,AdultCensus,0.5,0.833344707568416,0.2057036797129764,0.6553219999999982
40,AdultCensus,0.0,0.4188220842148366,0.3030448132295078,0.6332590000000002
40,AdultCensus,0.0555555555555555,0.5787893264177985,0.0341856405237656,0.8149339999999992
40,AdultCensus,0.1111111111111111,0.4499419914010782,0.1710622170259774,1.2786759999999973
40,AdultCensus,0.1666666666666666,0.5048113014399782,0.9338022341745966,1.5972279999999976
40,AdultCensus,0.2222222222222222,0.5059032280079164,0.9309060819197352,1.3725820000000013
40,AdultCensus,0.2777777777777778,0.5063809458813895,0.9311129499379396,1.3223720000000014
40,AdultCensus,0.3333333333333333,0.7495393434791511,0.5376060101153173,0.9699000000000026
40,AdultCensus,0.3888888888888888,0.8316385723060125,0.2260670725990658,0.8796249999999972
40,AdultCensus,0.4444444444444444,0.8320480447689893,0.2094506976776131,0.8232730000000004
40,AdultCensus,0.5,0.8326622534634546,0.2061758035586861,0.780343000000002
41,AdultCensus,0.0,0.5814508974271481,0.0024465920997729,0.7322670000000002
41,AdultCensus,0.0555555555555555,0.4469391933392479,0.7332541698503285,0.8479029999999987
41,AdultCensus,0.1111111111111111,0.4945062444550604,0.992248062015504,1.222074000000001
41,AdultCensus,0.1666666666666666,0.5110898792056234,0.936687976902454,1.557375999999998
41,AdultCensus,0.2222222222222222,0.5112263700266158,0.9338007836667356,1.4093820000000008
41,AdultCensus,0.2777777777777778,0.5111581246161195,0.934007011755001,1.3085350000000062
41,AdultCensus,0.3333333333333333,0.7596396642325803,0.5257845481059621,0.8904799999999966
41,AdultCensus,0.3888888888888888,0.8415341568279533,0.2177035538964193,0.8505040000000008
41,AdultCensus,0.4444444444444444,0.8422166109329148,0.2060578091576546,0.765950999999994
41,AdultCensus,0.5,0.8423531017539071,0.2035011403967337,0.6211330000000004
42,AdultCensus,0.0,0.4078345731249573,0.118071961502603,0.728888
42,AdultCensus,0.0555555555555555,0.4545144339043199,0.8130369393293928,0.8248459999999991
42,AdultCensus,0.1111111111111111,0.5373643622466389,0.0013011134689506,1.2830970000000017
42,AdultCensus,0.1666666666666666,0.5074728724493278,0.9354175236528176,1.5485899999999972
42,AdultCensus,0.2222222222222222,0.5086330444277622,0.9343891402714932,1.372951999999998
42,AdultCensus,0.2777777777777778,0.5087695352487546,0.9352118469765528,1.2824479999999951
42,AdultCensus,0.3333333333333333,0.756159148297277,0.522144893263027,0.8965319999999934
42,AdultCensus,0.3888888888888888,0.835733296935781,0.2193959890884437,0.8475809999999981
42,AdultCensus,0.4444444444444444,0.8360745239882618,0.2078575926707764,0.8110270000000028
42,AdultCensus,0.5,0.8360745239882618,0.2038588608037141,0.6410320000000027
43,AdultCensus,0.0,0.7674196410291408,0.3547142853598786,0.7400169999999999
43,AdultCensus,0.0555555555555555,0.4315839759776155,0.6854444503452228,0.8194659999999985
43,AdultCensus,0.1111111111111111,0.5171637207397802,0.9716144525565432,1.3144889999999982
43,AdultCensus,0.1666666666666666,0.5069951545758548,0.9326328800988876,1.6323009999999982
43,AdultCensus,0.2222222222222222,0.5071316453968471,0.9322208487845076,1.2883260000000014
43,AdultCensus,0.2777777777777778,0.5071316453968471,0.9322208487845076,1.332318000000008
43,AdultCensus,0.3333333333333333,0.7410769125776292,0.5591055956072644,0.9324159999999964
43,AdultCensus,0.3888888888888888,0.8362110148092541,0.2258171067883494,0.8685990000000032
43,AdultCensus,0.4444444444444444,0.837098205145704,0.2121365024129628,0.7912789999999887
43,AdultCensus,0.5,0.8369617143247117,0.2105999943739371,0.5746970000000076
44,AdultCensus,0.0,0.3631338292499829,0.4096827900093122,0.955353
44,AdultCensus,0.0555555555555555,0.4480311199071862,0.7900937714060211,0.8765730000000005
44,AdultCensus,0.1111111111111111,0.4432539411724561,0.0467083011492088,1.396266000000001
44,AdultCensus,0.1666666666666666,0.5089060260697468,0.9338624338624338,1.516127000000001
44,AdultCensus,0.2222222222222222,0.5101344434586774,0.931013431013431,1.4540940000000049
44,AdultCensus,0.2777777777777778,0.5103391796901658,0.932030932030932,1.3034120000000016
44,AdultCensus,0.3333333333333333,0.7569098478127346,0.5239868002985366,0.8879540000000006
44,AdultCensus,0.3888888888888888,0.8336859346208968,0.2253585784749148,0.8550760000000039
44,AdultCensus,0.4444444444444444,0.8349143520098273,0.2111028031040352,0.8122870000000049
44,AdultCensus,0.5,0.835187333651812,0.2080335628441183,0.7467439999999996
45,AdultCensus,0.0,0.5656179621920426,0.1986965868647346,0.654366
45,AdultCensus,0.0555555555555555,0.4399781614686412,0.6749713922499752,0.8450300000000013
45,AdultCensus,0.1111111111111111,0.4079710639459496,0.6467750277829692,1.355449
45,AdultCensus,0.1666666666666666,0.5054937555449396,0.9368872549019608,1.546742999999999
45,AdultCensus,0.2222222222222222,0.5061079642394049,0.937091503267974,1.416907000000002
45,AdultCensus,0.2777777777777778,0.5062444550603972,0.937908496732026,1.2890180000000058
45,AdultCensus,0.3333333333333333,0.7437384835869788,0.5538538068194379,0.9543970000000002
45,AdultCensus,0.3888888888888888,0.8341636524943697,0.2246037033241092,0.8643429999999981
45,AdultCensus,0.4444444444444444,0.8349143520098273,0.2101569360961562,0.8159240000000025
45,AdultCensus,0.5,0.8345048795468505,0.2074951132788191,0.6932299999999998
46,AdultCensus,0.0,0.6111376509929707,0.6360132208429288,0.6360249999999996
46,AdultCensus,0.0555555555555555,0.4107008803657954,0.7436093962028489,0.8455270000000006
46,AdultCensus,0.1111111111111111,0.2929775472599468,0.0806838921545288,1.3110429999999995
46,AdultCensus,0.1666666666666666,0.512318296594554,0.9382614082180468,1.5140649999999989
46,AdultCensus,0.2222222222222222,0.5128642598785231,0.9366095395416064,1.455452000000001
46,AdultCensus,0.2777777777777778,0.5128642598785231,0.9370225067107164,1.2912940000000006
46,AdultCensus,0.3333333333333333,0.7635978980413567,0.5141780764107133,0.8948939999999936
46,AdultCensus,0.3888888888888888,0.8398962669760459,0.2252575730117325,0.8463159999999945
46,AdultCensus,0.4444444444444444,0.840919948133488,0.2102728635316102,0.7283040000000014
46,AdultCensus,0.5,0.8411929297754726,0.2074081932097,0.7376780000000025
47,AdultCensus,0.0,0.382583771241384,0.1014399041085136,0.5496980000000002
47,AdultCensus,0.0555555555555555,0.4397051798266566,0.1510516640062055,0.8821279999999998
47,AdultCensus,0.1111111111111111,0.4807206715348393,0.973131363804921,1.3719160000000024
47,AdultCensus,0.1666666666666666,0.503787620282536,0.9365380560826482,1.5730959999999996
47,AdultCensus,0.2222222222222222,0.5043335835665052,0.9327429896689858,1.470080000000003
47,AdultCensus,0.2777777777777778,0.504743056029482,0.9327429896689858,1.294559999999997
47,AdultCensus,0.3333333333333333,0.7518596874360199,0.534123599853882,0.9397109999999884
47,AdultCensus,0.3888888888888888,0.836142769398758,0.218995330736485,0.8654499999999956
47,AdultCensus,0.4444444444444444,0.8365522418617348,0.2068863499090379,0.9403480000000002
47,AdultCensus,0.5,0.8371664505562001,0.2032085522815183,0.689068000000006
48,AdultCensus,0.0,0.5384562888145772,0.4311579945736449,0.5802769999999997
48,AdultCensus,0.0555555555555555,0.4691871971609909,0.7411758471270125,0.8956769999999992
48,AdultCensus,0.1111111111111111,0.4680952705930526,0.3234749870499341,1.3527619999999985
48,AdultCensus,0.1666666666666666,0.5120453149525694,0.938241308793456,1.5493280000000027
48,AdultCensus,0.2222222222222222,0.5126595236470347,0.9359918200408998,1.428924000000002
48,AdultCensus,0.2777777777777778,0.5127277690575309,0.9361963190184048,1.3230569999999986
48,AdultCensus,0.3333333333333333,0.7575240565071999,0.525450162721531,0.9332690000000028
48,AdultCensus,0.3888888888888888,0.8385996041766192,0.2222411646827354,0.8330379999999948
48,AdultCensus,0.4444444444444444,0.8385996041766192,0.210463778880532,0.6976980000000026
48,AdultCensus,0.5,0.8387360949976114,0.2084173647553354,0.4949649999999934
49,AdultCensus,0.0,0.571964785368184,0.8007666528439029,0.554049
49,AdultCensus,0.0555555555555555,0.4496690097590937,0.6146345727069782,0.8629870000000004
49,AdultCensus,0.1111111111111111,0.3575377055892991,0.0695156539002725,1.285857
49,AdultCensus,0.1666666666666666,0.5075411178598239,0.939639079029247,1.6138449999999978
49,AdultCensus,0.2222222222222222,0.5081553265542892,0.940261356565028,1.4213300000000046
49,AdultCensus,0.2777777777777778,0.508564799017266,0.939016801493466,1.2712170000000071
49,AdultCensus,0.3333333333333333,0.7517231966150276,0.541761139097004,0.9465800000000044
49,AdultCensus,0.3888888888888888,0.8377124138401693,0.221765021791528,0.8725609999999975
49,AdultCensus,0.4444444444444444,0.8403739848495189,0.2070909090602225,0.8045770000000019
49,AdultCensus,0.5,0.8407834573124957,0.2039259138678101,0.6543799999999962
