seed,dataset,epsilon,acc,disparity,time
35,AdultCensus,0.091,0.868832321026411,0.124635148571345,176.39888978004456
36,AdultCensus,0.001,0.8523851770968403,0.0212481938557938,124.98709511756896
36,AdultCensus,0.011,0.8508837780659251,0.0156295321073323,121.28269934654236
36,AdultCensus,0.021,0.8548420118747014,0.0330133560889081,117.38573050498962
36,AdultCensus,0.031,0.8591414727359585,0.0517280914791525,115.8506245613098
36,AdultCensus,0.041,0.8596191906094315,0.051631462345452,138.57469010353088
36,AdultCensus,0.051,0.8582542823995086,0.0512229656134258,137.94647312164307
36,AdultCensus,0.061,0.8651470688596192,0.0920243661162323,133.63486433029175
36,AdultCensus,0.071,0.8684228485634341,0.1253952458131283,157.2716143131256
36,AdultCensus,0.081,0.8678768852794649,0.1216038292601725,162.355082988739
36,AdultCensus,0.091,0.8691053026683956,0.1272342137804867,175.7748944759369
37,AdultCensus,0.001,0.8611888350508429,0.0171850760038633,125.05236625671388
37,AdultCensus,0.011,0.8611205896403467,0.0157569833763235,120.62877678871156
37,AdultCensus,0.021,0.8610523442298506,0.0164535650533462,126.32723832130432
37,AdultCensus,0.031,0.8628267249027503,0.0296379315036103,126.14499068260191
37,AdultCensus,0.041,0.8652835596806114,0.0473449639095812,136.70142936706543
37,AdultCensus,0.051,0.8690370572578994,0.0787372477040225,136.44005799293518
37,AdultCensus,0.061,0.8682863577424418,0.0764487475134512,156.26331329345703
37,AdultCensus,0.071,0.8712891558042721,0.105658141547506,153.6443371772766
37,AdultCensus,0.081,0.8723810823722105,0.1222780214085229,159.24498510360718
37,AdultCensus,0.091,0.8719716099092336,0.1208305236290418,151.57646679878235
38,AdultCensus,0.001,0.8562751654951205,0.0305692301581072,120.98867058753969
38,AdultCensus,0.011,0.8568211287790896,0.0320993603673532,117.53511691093443
38,AdultCensus,0.021,0.8569576196000819,0.033428369251068,132.58409881591797
38,AdultCensus,0.031,0.8570258650105781,0.0309823329430507,138.48892903327942
38,AdultCensus,0.041,0.8595509451989354,0.0448692696764636,123.31489157676695
38,AdultCensus,0.051,0.8650105780386269,0.0787593199267208,137.10586953163147
38,AdultCensus,0.061,0.8709479287517914,0.1246560626927125,136.05618166923523
38,AdultCensus,0.071,0.8710161741622876,0.1245489859496182,124.4195911884308
38,AdultCensus,0.081,0.8714256466252644,0.1260834602124167,134.75399327278137
38,AdultCensus,0.091,0.8719033644987375,0.1455266502881924,159.94429564476013
39,AdultCensus,0.001,0.8507472872449328,0.0307045535812543,125.89674472808838
39,AdultCensus,0.011,0.8480857162355832,0.0102641891957434,120.3852472305298
39,AdultCensus,0.021,0.8477444891831024,0.0113930890315398,116.78229928016664
39,AdultCensus,0.031,0.8538865761277554,0.0525461176666563,127.0126461982727
39,AdultCensus,0.041,0.8548420118747014,0.0514218589494648,138.55094718933103
39,AdultCensus,0.051,0.8588684910939739,0.0827830053776766,137.8798155784607
39,AdultCensus,0.061,0.8603698901248891,0.0914800226185542,157.87836933135986
39,AdultCensus,0.071,0.8607793625878659,0.0961823120029194,160.81421852111816
39,AdultCensus,0.081,0.8632361973657272,0.1216606942578241,161.77513694763184
39,AdultCensus,0.091,0.863645669828704,0.1229933015696848,201.67037057876587
40,AdultCensus,0.001,0.8471985258991332,0.0075098631527714,125.03985834121704
40,AdultCensus,0.011,0.8464478263836757,0.0067842344448586,119.07115387916564
40,AdultCensus,0.021,0.8469255442571487,0.0063736796968446,116.40326023101808
40,AdultCensus,0.031,0.8539548215382515,0.0352673628505489,115.54522967338562
40,AdultCensus,0.041,0.8592779635569507,0.067020097273265,124.89529037475586
40,AdultCensus,0.051,0.8596191906094315,0.0680735250946559,139.0866620540619
40,AdultCensus,0.061,0.8590732273254623,0.0697030189331324,155.1192865371704
40,AdultCensus,0.071,0.8592779635569507,0.0666190863904356,119.23567199707033
40,AdultCensus,0.081,0.8644646147546577,0.1077318243829364,160.61072301864624
40,AdultCensus,0.091,0.8661707500170613,0.1148767663682449,177.14143991470337
41,AdultCensus,0.001,0.8595509451989354,0.0235705621057444,124.45936822891235
41,AdultCensus,0.011,0.8600286630724083,0.0272670596527576,118.85309982299805
41,AdultCensus,0.021,0.8651470688596192,0.0565508802388644,126.2188913822174
41,AdultCensus,0.031,0.8665802224800382,0.0667112316225825,138.66100692749023
41,AdultCensus,0.041,0.8700607384153416,0.0847723443001072,137.33483719825745
41,AdultCensus,0.051,0.8699924930048454,0.0850828012926319,158.98478198051453
41,AdultCensus,0.061,0.8716303828567529,0.094216471675527,160.29407382011414
41,AdultCensus,0.071,0.8751108987920563,0.1161401750237843,160.2967312335968
41,AdultCensus,0.081,0.8757933528970177,0.122395571051971,159.6908528804779
41,AdultCensus,0.091,0.8755203712550331,0.1378710286052915,173.0843825340271
42,AdultCensus,0.001,0.8520439500443595,0.0124121074093137,124.40391850471497
42,AdultCensus,0.011,0.8540230669487477,0.0220592069018294,118.16447639465332
42,AdultCensus,0.021,0.8566163925476011,0.0421620380976812,126.7660665512085
42,AdultCensus,0.031,0.8574353374735549,0.0435947375844159,126.40612125396729
42,AdultCensus,0.041,0.8568211287790896,0.0411336547163567,124.86071729660034
42,AdultCensus,0.051,0.8606428717668737,0.0582703597747425,139.38262796401978
42,AdultCensus,0.061,0.8657612775540845,0.0942378348369444,154.23607635498047
42,AdultCensus,0.071,0.8657612775540845,0.0936250271564215,158.48479175567627
42,AdultCensus,0.081,0.8684910939739302,0.1188233294279062,196.5185821056366
42,AdultCensus,0.091,0.8685593393844264,0.1203553486292135,184.4992423057556
43,AdultCensus,0.001,0.8538865761277554,0.0160892152285663,144.9623987674713
43,AdultCensus,0.011,0.8551832389271822,0.0214207507446859,115.90401339530943
43,AdultCensus,0.021,0.8601651538934006,0.0550867870652526,114.5696575641632
43,AdultCensus,0.031,0.8609840988193544,0.0548826846058179,140.53814816474917
43,AdultCensus,0.041,0.8610523442298506,0.0549847358355353,136.6592183113098
43,AdultCensus,0.051,0.8649423326281308,0.0859744818103879,134.66620755195618
43,AdultCensus,0.061,0.8679451306899612,0.1037154384504729,158.20967388153076
43,AdultCensus,0.071,0.8674674128164881,0.1006443355701768,139.42232155799866
43,AdultCensus,0.081,0.8723810823722105,0.1379708237762798,139.53625917434692
43,AdultCensus,0.091,0.8719716099092336,0.1356140795040049,168.72630047798157
44,AdultCensus,0.001,0.8507472872449328,0.0019598413170648,144.96917986869812
44,AdultCensus,0.011,0.850815532655429,0.0061325253336753,116.35116863250732
44,AdultCensus,0.021,0.8551832389271822,0.0245144924783491,115.92928457260132
44,AdultCensus,0.031,0.8595509451989354,0.0462644412741958,115.0915777683258
44,AdultCensus,0.041,0.8588002456834778,0.0441230399131621,145.11266231536865
44,AdultCensus,0.051,0.8668532041220228,0.0899938747253666,146.86515069007874
44,AdultCensus,0.061,0.8650105780386269,0.0803772938489028,159.8073251247406
44,AdultCensus,0.071,0.8686958302054187,0.106951340445539,144.5148777961731
44,AdultCensus,0.081,0.8693782843103801,0.1273943452811919,139.56055688858032
44,AdultCensus,0.091,0.869310038899884,0.1407710306981279,176.19701051712036
45,AdultCensus,0.001,0.8506790418344367,0.0042747924901913,169.22840213775635
45,AdultCensus,0.011,0.8535453490752747,0.0109501365200516,137.5365297794342
45,AdultCensus,0.021,0.8537500853067631,0.0118710858502124,126.94266295433044
45,AdultCensus,0.031,0.8615983075138197,0.0474476678717676,126.53938293457033
45,AdultCensus,0.041,0.8600969084829045,0.0403926735020474,125.87546467781068
45,AdultCensus,0.051,0.8656247867330922,0.0804803037336693,127.78826928138731
45,AdultCensus,0.061,0.8648740872176346,0.0784312260143714,155.9938201904297
45,AdultCensus,0.071,0.8677403944584726,0.1014498305557062,128.13810110092163
45,AdultCensus,0.081,0.8693782843103801,0.11822750349841,161.31898880004883
45,AdultCensus,0.091,0.8684228485634341,0.1114733866284035,176.29046750068665
46,AdultCensus,0.001,0.8525216679178326,0.0125698829063374,123.44327425956726
46,AdultCensus,0.011,0.8561386746741282,0.0290024401266011,117.52825903892516
46,AdultCensus,0.021,0.8553879751586706,0.0322879075761795,128.57949542999268
46,AdultCensus,0.031,0.8570258650105781,0.0349748041615808,127.52731037139893
46,AdultCensus,0.041,0.8589367365044701,0.0509865642541764,138.26437759399414
46,AdultCensus,0.051,0.8648058418071385,0.0805583812865674,161.372900724411
46,AdultCensus,0.061,0.8666484678905344,0.0953495097751349,161.88796496391296
46,AdultCensus,0.071,0.8689688118474033,0.1171742774074333,153.12116837501526
46,AdultCensus,0.081,0.869787756773357,0.1240431927455854,161.77491688728333
46,AdultCensus,0.091,0.8712891558042721,0.1351934536494868,163.8237521648407
47,AdultCensus,0.001,0.8562069200846243,0.0373607247006742,125.05187726020812
47,AdultCensus,0.011,0.855114993516686,0.0340775390915456,116.70942544937134
47,AdultCensus,0.021,0.8559339384426398,0.0380761025914657,115.7797601222992
47,AdultCensus,0.031,0.858390773220501,0.051554992188818,127.72643876075745
47,AdultCensus,0.041,0.861257080461339,0.0698019472320247,119.69835233688354
47,AdultCensus,0.051,0.865078823449123,0.0876830330235454,147.6418685913086
47,AdultCensus,0.061,0.8658295229645806,0.0973939182348069,140.1536738872528
47,AdultCensus,0.071,0.8678768852794649,0.1125989481977051,162.76105189323425
47,AdultCensus,0.081,0.8699242475943493,0.1237856925698352,169.4276957511902
47,AdultCensus,0.091,0.8710161741622876,0.1286276041616803,155.27502584457395
48,AdultCensus,0.001,0.8500648331399714,0.0125761739315855,123.34395861625671
48,AdultCensus,0.011,0.8495871152664983,0.0107356831340395,114.60885500907898
48,AdultCensus,0.021,0.8497236060874906,0.0098156157790346,125.21791219711304
48,AdultCensus,0.031,0.8566163925476011,0.0443944595292899,125.67799973487854
48,AdultCensus,0.041,0.8582542823995086,0.0518641915650403,137.01205396652222
48,AdultCensus,0.051,0.8635091790077117,0.0781595804199612,143.35488605499268
48,AdultCensus,0.061,0.8630997065447349,0.0838869761402499,153.34755277633667
48,AdultCensus,0.071,0.8703337200573261,0.1271771453802774,139.6854269504547
48,AdultCensus,0.081,0.869787756773357,0.1274833597152305,157.84202003479004
48,AdultCensus,0.091,0.8703337200573261,0.1328067427060181,129.4400429725647
49,AdultCensus,0.001,0.8540230669487477,0.0235421583325864,146.96111226081848
49,AdultCensus,0.011,0.8539548215382515,0.0237576010433064,116.14754438400269
49,AdultCensus,0.021,0.8574353374735549,0.0374772637476162,126.9370276927948
49,AdultCensus,0.031,0.8581860369890125,0.0411668362022741,128.13426780700684
49,AdultCensus,0.041,0.8635091790077117,0.0693717300682581,136.3841564655304
49,AdultCensus,0.051,0.8639868968811847,0.0758515303521057,142.82238221168518
49,AdultCensus,0.061,0.8674674128164881,0.0941120089437838,158.68193364143372
49,AdultCensus,0.071,0.8669214495325189,0.0924606190471609,163.63702368736267
49,AdultCensus,0.081,0.869787756773357,0.1283392565310871,127.12032389640808
49,AdultCensus,0.091,0.8706067016993108,0.1289495087686786,110.90561842918396
