Unnamed: 0,seed,dataset,lambda,acc,disparity,time
0,35,COMPAS,0.05,0.6704545454545454,0.2113263785394933,92.668354
0,35,COMPAS,0.15,0.6742424242424242,0.1667021503087077,89.594963
0,35,COMPAS,0.25,0.665719696969697,0.1417926335959122,91.05794900000006
0,35,COMPAS,0.35,0.6714015151515151,0.0956355120289546,92.16536499999997
0,35,COMPAS,0.45,0.6695075757575758,0.0986161379604002,92.48404500000017
0,35,COMPAS,0.55,0.6676136363636364,0.0707685756866084,89.34673700000008
0,35,COMPAS,0.65,0.6685606060606061,0.0180114967000212,92.98275000000012
0,35,COMPAS,0.75,0.6676136363636364,0.0276772407919948,94.75326599999973
0,35,COMPAS,0.8500000000000001,0.6723484848484849,0.0031935277836916,93.2319120000002
0,35,COMPAS,0.95,0.6742424242424242,0.0276346604215456,92.52264300000024
0,36,COMPAS,0.05,0.6723484848484849,0.1918590971732042,94.996974
0,36,COMPAS,0.15,0.6685606060606061,0.1421800947867298,91.53329100000002
0,36,COMPAS,0.25,0.6619318181818182,0.1200743952584226,90.2217700000001
0,36,COMPAS,0.35,0.6723484848484849,0.1011058451816745,91.43147
0,36,COMPAS,0.45,0.6723484848484849,0.0451301356817138,93.286652
0,36,COMPAS,0.55,0.6714015151515151,0.02779738496185,93.2980869999999
0,36,COMPAS,0.65,0.6695075757575758,0.0199321031225841,92.64433699999996
0,36,COMPAS,0.75,0.6685606060606061,0.0096579386687282,93.74974999999996
0,36,COMPAS,0.8500000000000001,0.6714015151515151,0.0274164453855892,94.30219799999986
0,36,COMPAS,0.95,0.6638257575757576,0.0313154739896697,91.69105499999978
0,37,COMPAS,0.05,0.6761363636363636,0.1257048872180451,95.22822600000002
0,37,COMPAS,0.15,0.6685606060606061,0.0673167293233082,91.268961
0,37,COMPAS,0.25,0.6676136363636364,0.0385338345864662,91.837536
0,37,COMPAS,0.35,0.6742424242424242,0.0183270676691729,90.73766499999988
0,37,COMPAS,0.45,0.6704545454545454,0.006343984962406,91.657416
0,37,COMPAS,0.55,0.6628787878787878,0.0427631578947368,91.03570299999978
0,37,COMPAS,0.65,0.6695075757575758,0.0703712406015037,92.49170000000004
0,37,COMPAS,0.75,0.6609848484848485,0.0836466165413533,93.05513499999984
0,37,COMPAS,0.8500000000000001,0.6581439393939394,0.0944548872180451,93.3853630000001
0,37,COMPAS,0.95,0.6581439393939394,0.0909304511278195,94.66685099999997
0,38,COMPAS,0.05,0.6477272727272727,0.2040575406032482,93.79077500000002
0,38,COMPAS,0.15,0.6524621212121212,0.1838960556844547,91.34775299999995
0,38,COMPAS,0.25,0.6439393939393939,0.1452547563805104,91.079054
0,38,COMPAS,0.35,0.6392045454545454,0.1094125290023201,92.65942099999997
0,38,COMPAS,0.45,0.6382575757575758,0.0582088167053364,94.34416600000009
0,38,COMPAS,0.55,0.6373106060606061,0.0559703016241299,90.69437900000004
0,38,COMPAS,0.65,0.6373106060606061,0.0366886310904872,93.26984300000004
0,38,COMPAS,0.75,0.6392045454545454,0.0164491879350348,93.54925500000036
0,38,COMPAS,0.8500000000000001,0.6429924242424242,0.0221141531322505,93.0434479999999
0,38,COMPAS,0.95,0.6392045454545454,0.0353150812064965,93.64165200000002
0,39,COMPAS,0.05,0.6827651515151515,0.2356693620844565,93.452385
0,39,COMPAS,0.15,0.6837121212121212,0.2174752920035939,90.727754
0,39,COMPAS,0.25,0.6799242424242424,0.1952830188679245,90.25961099999996
0,39,COMPAS,0.35,0.6676136363636364,0.161455525606469,90.89229299999988
0,39,COMPAS,0.45,0.6714015151515151,0.1352201257861635,90.936144
0,39,COMPAS,0.55,0.6761363636363636,0.1304132973944294,91.52821399999992
0,39,COMPAS,0.65,0.6732954545454546,0.1090745732255166,92.57620999999996
0,39,COMPAS,0.75,0.6742424242424242,0.0812668463611859,94.72446799999987
0,39,COMPAS,0.8500000000000001,0.6695075757575758,0.0583108715184186,94.4279349999997
0,39,COMPAS,0.95,0.6732954545454546,0.0185085354896675,94.38587499999994
0,40,COMPAS,0.05,0.6695075757575758,0.2366501098058868,93.72676
0,40,COMPAS,0.15,0.6704545454545454,0.2144752162954883,91.31717500000002
0,40,COMPAS,0.25,0.6609848484848485,0.164436157825696,92.354756
0,40,COMPAS,0.35,0.6751893939393939,0.1413621825578139,92.6973670000001
0,40,COMPAS,0.45,0.6619318181818182,0.1266083983079576,89.86322500000006
0,40,COMPAS,0.55,0.6695075757575758,0.0721328872315651,90.89689699999984
0,40,COMPAS,0.65,0.6458333333333334,0.0147611537724585,93.17694200000004
0,40,COMPAS,0.75,0.6534090909090909,0.0057998142880303,95.1023449999998
0,40,COMPAS,0.8500000000000001,0.6543560606060606,0.0035373708491163,95.57948799999986
0,40,COMPAS,0.95,0.6477272727272727,0.0246952702403938,93.19304800000008
0,41,COMPAS,0.05,0.6382575757575758,0.2063044936284372,93.46656499999996
0,41,COMPAS,0.15,0.6420454545454546,0.1748267382070198,90.29488999999997
0,41,COMPAS,0.25,0.6297348484848485,0.1110440420299574,91.69759500000008
0,41,COMPAS,0.35,0.6335227272727273,0.0819807735300693,91.89168700000003
0,41,COMPAS,0.45,0.6325757575757576,0.0418063939190699,89.13777799999991
0,41,COMPAS,0.55,0.6287878787878788,0.0215068186899173,90.06757900000014
0,41,COMPAS,0.65,0.6448863636363636,0.0333780460541023,92.0443600000001
0,41,COMPAS,0.75,0.6354166666666666,0.0012743125419181,97.19794899999988
0,41,COMPAS,0.8500000000000001,0.6268939393939394,0.0222669349429912,92.2248619999998
0,41,COMPAS,0.95,0.6070075757575758,0.0497429018555779,93.87808099999984
0,42,COMPAS,0.05,0.6770833333333334,0.2154361177742046,93.97942600000002
0,42,COMPAS,0.15,0.6714015151515151,0.175316972876084,92.17261199999996
0,42,COMPAS,0.25,0.6704545454545454,0.1545871162340572,92.023076
0,42,COMPAS,0.35,0.6638257575757576,0.0798805538505567,93.37281899999994
0,42,COMPAS,0.45,0.6714015151515151,0.0701953238263436,89.58327100000008
0,42,COMPAS,0.55,0.6571969696969697,0.035095779092405,89.62537599999996
0,42,COMPAS,0.65,0.6590909090909091,0.0150550348510123,90.66529199999992
0,42,COMPAS,0.75,0.6695075757575758,0.0079492692772604,92.48174400000016
0,42,COMPAS,0.8500000000000001,0.6638257575757576,0.0005158928900921,93.03524700000024
0,42,COMPAS,0.95,0.65625,0.0133115428209927,94.82160399999998
0,43,COMPAS,0.05,0.6666666666666666,0.2686767069468421,93.242554
0,43,COMPAS,0.15,0.6704545454545454,0.2080480981010775,91.85601800000006
0,43,COMPAS,0.25,0.6628787878787878,0.1554854455622358,90.285368
0,43,COMPAS,0.35,0.6486742424242424,0.1222543008512411,90.66125799999998
0,43,COMPAS,0.45,0.665719696969697,0.0833829394606822,92.16805499999998
0,43,COMPAS,0.55,0.6600378787878788,0.0878474909220787,89.84682799999996
0,43,COMPAS,0.65,0.6666666666666666,0.067771891183999,94.46274200000016
0,43,COMPAS,0.75,0.6590909090909091,0.0376212869813679,92.37348100000008
0,43,COMPAS,0.8500000000000001,0.6543560606060606,0.0190338710637538,91.11623900000018
0,43,COMPAS,0.95,0.6543560606060606,0.0106405143163283,92.38295900000004
0,44,COMPAS,0.05,0.6619318181818182,0.2276020723062824,95.218941
0,44,COMPAS,0.15,0.6638257575757576,0.2006471281351113,89.69584200000003
0,44,COMPAS,0.25,0.6628787878787878,0.168429124506705,92.85737400000004
0,44,COMPAS,0.35,0.6628787878787878,0.1486262554472852,90.90276599999991
0,44,COMPAS,0.45,0.6534090909090909,0.1004245609441337,91.02917700000012
0,44,COMPAS,0.55,0.6515151515151515,0.104374661005854,93.4931979999999
0,44,COMPAS,0.65,0.6543560606060606,0.0837451138085174,91.799802
0,44,COMPAS,0.75,0.6505681818181818,0.0680494510632726,91.85019299999976
0,44,COMPAS,0.8500000000000001,0.6458333333333334,0.0506218789159668,93.38188300000002
0,44,COMPAS,0.95,0.6458333333333334,0.073521985523781,94.48743600000012
0,45,COMPAS,0.05,0.6571969696969697,0.2498287137963251,93.383873
0,45,COMPAS,0.15,0.6619318181818182,0.2190750545001557,89.38219700000002
0,45,COMPAS,0.25,0.6600378787878788,0.1638274680784802,91.43883599999992
0,45,COMPAS,0.35,0.6638257575757576,0.1380099657427592,90.49808400000006
0,45,COMPAS,0.45,0.6553030303030303,0.11647461849891,92.36943999999994
0,45,COMPAS,0.55,0.6619318181818182,0.083260666459047,92.498648
0,45,COMPAS,0.65,0.6590909090909091,0.0488944254126439,91.83209899999974
0,45,COMPAS,0.75,0.6505681818181818,0.0082684521955777,95.0187179999998
0,45,COMPAS,0.8500000000000001,0.6524621212121212,0.0086733104951728,93.93602599999986
0,45,COMPAS,0.95,0.6429924242424242,0.0302242292120835,93.08332900000003
0,46,COMPAS,0.05,0.6581439393939394,0.1671341362811417,93.060096
0,46,COMPAS,0.15,0.6609848484848485,0.1513776604520706,92.60565499999996
0,46,COMPAS,0.25,0.6581439393939394,0.1069130506517076,91.218434
0,46,COMPAS,0.35,0.6571969696969697,0.0982511136776109,93.29934400000002
0,46,COMPAS,0.45,0.6534090909090909,0.0475994060386074,90.01419699999997
0,46,COMPAS,0.55,0.6429924242424242,0.0158389704669196,91.07147000000008
0,46,COMPAS,0.65,0.6486742424242424,0.0135291206071604,91.780078
0,46,COMPAS,0.75,0.6439393939393939,0.0048671836330638,96.094513
0,46,COMPAS,0.8500000000000001,0.6505681818181818,0.0079194852334598,95.48911499999986
0,46,COMPAS,0.95,0.6496212121212122,0.0022273552219105,94.90773999999988
0,47,COMPAS,0.05,0.6818181818181818,0.1569236506012864,94.159016
0,47,COMPAS,0.15,0.6799242424242424,0.1239824741306982,91.190854
0,47,COMPAS,0.25,0.6761363636363636,0.0941139181504614,91.31020999999998
0,47,COMPAS,0.35,0.6761363636363636,0.0364873683229234,91.42405500000008
0,47,COMPAS,0.45,0.6751893939393939,0.0422037848419875,91.14127799999994
0,47,COMPAS,0.55,0.6666666666666666,0.0091320965787266,90.13258500000006
0,47,COMPAS,0.65,0.6761363636363636,0.0083639414561387,91.90121899999986
0,47,COMPAS,0.75,0.6676136363636364,0.0218588608184953,93.42292399999997
0,47,COMPAS,0.8500000000000001,0.6647727272727273,0.0225785401323762,91.06262200000016
0,47,COMPAS,0.95,0.6685606060606061,0.0201771231471986,93.63771800000018
0,48,COMPAS,0.05,0.6571969696969697,0.1707863639970827,92.56377600000002
0,48,COMPAS,0.15,0.6534090909090909,0.1472358789674366,88.97902599999998
0,48,COMPAS,0.25,0.6515151515151515,0.1081160745664587,91.001935
0,48,COMPAS,0.35,0.6609848484848485,0.1019336943500754,90.71187399999984
0,48,COMPAS,0.45,0.6524621212121212,0.0848187799246475,91.22183699999994
0,48,COMPAS,0.55,0.6448863636363636,0.0390102145316166,93.0193989999998
0,48,COMPAS,0.65,0.6600378787878788,0.0456989755236695,93.28514900000005
0,48,COMPAS,0.75,0.6439393939393939,0.0028342207593444,94.17198799999984
0,48,COMPAS,0.8500000000000001,0.6477272727272727,0.0159320996285281,94.29235900000026
0,48,COMPAS,0.95,0.646780303030303,0.0374306088284087,94.63340800000014
0,49,COMPAS,0.05,0.665719696969697,0.2541371510208942,94.455954
0,49,COMPAS,0.15,0.6685606060606061,0.1797130781594142,89.93662499999994
0,49,COMPAS,0.25,0.6609848484848485,0.1558128460027382,91.096209
0,49,COMPAS,0.35,0.6619318181818182,0.1016578367759986,91.666466
0,49,COMPAS,0.45,0.6581439393939394,0.0786207512351925,88.41581400000007
0,49,COMPAS,0.55,0.6676136363636364,0.0842460860765522,89.57840700000008
0,49,COMPAS,0.65,0.6723484848484849,0.0306268230251801,89.95889699999998
0,49,COMPAS,0.75,0.6619318181818182,0.0113250788737424,93.03868999999986
0,49,COMPAS,0.8500000000000001,0.6638257575757576,0.0236174772307875,93.0286309999999
0,49,COMPAS,0.95,0.6676136363636364,0.0373385320554794,91.11512799999991
